88,10,1312.46,540.95,42.01,128.10,1,-1,-1,-1
88,15,953.32,269.71,174.65,525.97,1,-1,-1,-1
88,17,1688.03,213.47,211.73,637.35,1,-1,-1,-1
88,24,1455.07,139.01,244.83,736.47,1,-1,-1,-1
88,25,447.89,429.51,84.57,255.65,1,-1,-1,-1
88,33,319.94,458.88,82.53,249.57,1,-1,-1,-1
89,1,1435.01,328.40,184.92,556.87,1,-1,-1,-1
89,9,1325.15,461.04,68.35,207.12,1,-1,-1,-1
89,10,1312.70,541.07,41.92,127.84,1,-1,-1,-1
89,15,962.88,273.24,172.14,518.41,1,-1,-1,-1
89,17,1688.86,211.70,211.21,635.77,1,-1,-1,-1
89,24,1455.37,144.95,242.29,728.83,1,-1,-1,-1
89,25,447.77,429.53,84.59,255.71,1,-1,-1,-1
89,33,322.17,462.78,80.17,242.45,1,-1,-1,-1
90,1,1432.79,330.73,183.88,553.74,1,-1,-1,-1
90,9,1323.98,460.59,68.61,207.90,1,-1,-1,-1
90,10,1318.15,543.65,40.01,122.03,1,-1,-1,-1
90,15,966.00,274.58,171.18,515.53,1,-1,-1,-1
90,17,1679.65,221.07,220.88,664.84,1,-1,-1,-1
90,24,1413.73,86.60,265.62,798.98,1,-1,-1,-1
90,25,459.04,429.55,84.61,255.76,1,-1,-1,-1
90,33,328.47,473.43,75.74,229.07,1,-1,-1,-1
91,1,1432.16,331.60,183.45,552.45,1,-1,-1,-1
91,9,1323.59,460.44,68.70,208.17,1,-1,-1,-1
91,10,1314.69,542.01,41.23,125.72,1,-1,-1,-1
91,15,966.75,275.09,170.81,514.41,1,-1,-1,-1
91,17,1676.22,224.63,224.47,675.64,1,-1,-1,-1
91,24,1438.77,123.43,250.85,754.56,1,-1,-1,-1
91,25,460.88,425.60,88.67,268.05,1,-1,-1,-1
91,33,333.08,474.55,74.98,226.78,1,-1,-1,-1
92,1,1432.11,331.91,183.26,551.86,1,-1,-1,-1
92,9,1322.15,459.94,68.93,208.85,1,-1,-1,-1
92,10,1318.75,543.94,39.81,121.39,1,-1,-1,-1
92,15,989.27,275.28,170.66,513.96,1,-1,-1,-1
92,17,1656.97,216.24,215.99,650.09,1,-1,-1,-1
92,24,1449.52,138.89,244.64,735.88,1,-1,-1,-1
92,25,461.51,424.14,90.19,272.62,1,-1,-1,-1
93,1,1422.20,321.68,191.84,577.67,1,-1,-1,-1
93,10,1320.34,544.69,39.25,119.70,1,-1,-1,-1
93,15,995.64,284.35,163.03,491.01,1,-1,-1,-1
93,17,1637.95,223.04,222.55,669.82,1,-1,-1,-1
93,24,1411.93,84.43,266.45,801.48,1,-1,-1,-1
93,25,461.65,423.61,90.77,274.36,1,-1,-1,-1
93,33,328.97,465.77,83.17,251.53,1,-1,-1,-1
94,1,1410.72,335.87,178.55,537.68,1,-1,-1,-1
94,9,1323.43,460.38,68.75,208.29,1,-1,-1,-1
94,10,1320.91,544.96,39.05,119.09,1,-1,-1,-1
94,15,999.21,278.64,167.81,505.41,1,-1,-1,-1
94,17,1631.04,225.56,224.94,676.99,1,-1,-1,-1
94,24,1405.32,95.90,262.32,789.03,1,-1,-1,-1
94,25,463.91,427.35,86.97,262.90,1,-1,-1,-1
94,33,328.62,464.57,84.31,254.97,1,-1,-1,-1
95,1,1400.17,333.42,181.39,546.22,1,-1,-1,-1
95,9,1322.40,460.01,68.91,208.78,1,-1,-1,-1
95,10,1321.11,545.06,38.98,118.87,1,-1,-1,-1
95,15,1013.76,292.49,154.99,466.83,1,-1,-1,-1
95,17,1628.58,226.56,225.79,679.54,1,-1,-1,-1
95,24,1399.84,92.84,263.65,793.06,1,-1,-1,-1
95,25,464.67,428.84,85.48,258.40,1,-1,-1,-1
95,33,331.69,449.79,88.73,268.31,1,-1,-1,-1
96,1,1396.50,332.53,182.40,549.26,1,-1,-1,-1
96,10,1321.17,545.08,38.95,118.81,1,-1,-1,-1
96,15,1024.79,290.67,157.27,473.69,1,-1,-1,-1
96,17,1627.84,226.96,226.05,680.30,1,-1,-1,-1
96,24,1350.84,64.14,274.70,826.27,1,-1,-1,-1
96,25,471.41,419.36,93.38,282.25,1,-1,-1,-1
96,33,335.40,439.25,94.60,286.03,1,-1,-1,-1
97,1,1395.35,332.18,182.78,550.38,1,-1,-1,-1
97,10,1321.17,545.09,38.95,118.81,1,-1,-1,-1
97,15,1028.49,290.01,158.09,476.16,1,-1,-1,-1
97,17,1627.76,227.12,226.08,680.38,1,-1,-1,-1
97,24,1340.96,58.48,277.03,833.26,1,-1,-1,-1
97,25,473.83,415.94,96.23,290.85,1,-1,-1,-1
97,33,336.77,435.20,96.86,292.85,1,-1,-1,-1
98,1,1383.34,321.70,191.58,576.88,1,-1,-1,-1
98,10,1321.16,545.08,38.95,118.82,1,-1,-1,-1
98,15,1043.40,296.74,151.34,455.85,1,-1,-1,-1
98,17,1627.90,227.18,226.03,680.23,1,-1,-1,-1
98,24,1336.61,55.84,277.94,835.97,1,-1,-1,-1
98,25,477.97,420.48,93.11,281.42,1,-1,-1,-1
98,33,342.60,471.74,82.51,249.48,1,-1,-1,-1
99,1,1378.97,317.78,194.86,586.73,1,-1,-1,-1
99,9,1323.69,460.47,68.71,208.18,1,-1,-1,-1
99,10,1321.15,545.07,38.96,118.84,1,-1,-1,-1
99,15,1057.71,304.55,142.07,427.97,1,-1,-1,-1
99,17,1628.12,227.21,225.96,680.00,1,-1,-1,-1
99,24,1327.27,50.47,280.12,842.54,1,-1,-1,-1
99,25,479.46,422.35,91.82,277.52,1,-1,-1,-1
99,33,344.48,466.65,84.05,254.13,1,-1,-1,-1
100,1,1377.52,316.30,196.09,590.42,1,-1,-1,-1
100,9,1323.14,460.27,68.80,208.44,1,-1,-1,-1
100,10,1315.78,542.53,40.84,124.56,1,-1,-1,-1
100,15,1060.63,294.66,152.93,460.68,1,-1,-1,-1
100,17,1609.53,205.99,236.55,711.83,1,-1,-1,-1
100,24,1377.11,97.53,278.59,837.91,1,-1,-1,-1
100,25,479.93,423.08,91.32,276.01,1,-1,-1,-1
100,33,345.12,464.96,84.56,255.68,1,-1,-1,-1
101,1,1377.19,315.77,196.51,591.66,1,-1,-1,-1
101,10,1313.78,541.58,41.54,126.68,1,-1,-1,-1
101,15,1074.02,298.18,149.66,450.86,1,-1,-1,-1
101,17,1602.65,198.07,240.48,723.66,1,-1,-1,-1
101,24,1349.73,69.95,278.48,837.57,1,-1,-1,-1
101,25,480.01,423.37,91.12,275.40,1,-1,-1,-1
101,33,339.94,444.74,93.10,281.49,1,-1,-1,-1
101,37,905.00,513.00,39.00,119.00,1,-1,-1,-1
102,1,1377.27,315.62,196.61,591.97,1,-1,-1,-1
102,10,1313.02,541.22,41.81,127.49,1,-1,-1,-1
102,15,1086.35,304.77,141.76,427.08,1,-1,-1,-1
102,17,1589.30,216.03,231.41,696.35,1,-1,-1,-1
102,24,1340.08,60.18,278.42,837.37,1,-1,-1,-1
102,25,476.61,417.51,95.37,288.21,1,-1,-1,-1
102,33,343.14,445.24,88.20,266.68,1,-1,-1,-1
102,37,905.00,513.00,39.00,119.00,1,-1,-1,-1
103,1,1351.63,315.60,196.60,591.93,1,-1,-1,-1
103,10,1312.75,541.09,41.90,127.78,1,-1,-1,-1
103,15,1090.41,307.17,138.85,418.34,1,-1,-1,-1
103,17,1584.36,223.22,227.73,685.26,1,-1,-1,-1
103,24,1336.66,56.61,278.34,837.13,1,-1,-1,-1
103,25,475.30,415.34,96.94,292.96,1,-1,-1,-1
103,33,344.33,445.63,86.08,260.26,1,-1,-1,-1
103,37,905.00,513.00,39.00,119.00,1,-1,-1,-1
104,1,1355.57,325.93,187.92,565.78,1,-1,-1,-1
104,10,1312.67,541.05,41.93,127.87,1,-1,-1,-1
104,15,1112.66,311.67,131.59,396.48,1,-1,-1,-1
104,17,1566.57,179.27,248.58,747.99,1,-1,-1,-1
104,24,1335.59,55.39,278.26,836.88,1,-1,-1,-1
104,25,474.72,414.53,97.53,294.73,1,-1,-1,-1
104,33,344.70,445.85,85.28,257.83,1,-1,-1,-1
104,37,905.00,513.00,39.00,119.00,1,-1,-1,-1
105,1,1343.66,319.46,193.32,582.05,1,-1,-1,-1
105,10,1312.66,541.05,41.94,127.88,1,-1,-1,-1
105,15,1118.00,309.47,135.39,407.96,1,-1,-1,-1
105,17,1560.12,163.30,256.17,770.78,1,-1,-1,-1
105,24,1335.42,55.08,278.18,836.63,1,-1,-1,-1
105,25,474.45,414.26,97.73,295.33,1,-1,-1,-1
105,33,344.77,445.99,84.97,256.90,1,-1,-1,-1
105,37,905.00,513.00,39.00,119.00,1,-1,-1,-1
106,1,1339.45,317.12,195.28,587.93,1,-1,-1,-1
106,10,1312.67,541.06,41.94,127.87,1,-1,-1,-1
106,15,1128.53,311.13,133.59,402.53,1,-1,-1,-1
106,17,1553.07,181.61,247.90,745.90,1,-1,-1,-1
106,24,1335.56,55.09,278.11,836.41,1,-1,-1,-1
106,25,477.64,420.13,93.49,282.51,1,-1,-1,-1
106,33,344.74,446.10,84.85,256.54,1,-1,-1,-1
106,37,905.00,513.00,39.00,119.00,1,-1,-1,-1
107,1,1345.78,303.38,205.25,617.93,1,-1,-1,-1
107,10,1312.27,540.87,42.08,128.29,1,-1,-1,-1
107,17,1550.67,189.23,244.43,735.43,1,-1,-1,-1
107,24,1331.14,52.29,279.01,839.10,1,-1,-1,-1
107,25,478.82,422.45,91.82,277.46,1,-1,-1,-1
107,33,344.67,446.20,84.80,256.40,1,-1,-1,-1
107,37,905.00,513.00,39.00,119.00,1,-1,-1,-1
108,1,1340.72,310.88,199.89,601.79,1,-1,-1,-1
108,17,1550.02,192.21,243.05,731.27,1,-1,-1,-1
108,24,1410.22,58.21,293.59,882.93,1,-1,-1,-1
108,25,479.22,423.31,91.20,275.58,1,-1,-1,-1
108,33,348.73,443.13,88.83,268.56,1,-1,-1,-1
108,37,905.00,513.00,39.00,119.00,1,-1,-1,-1
109,1,1318.84,301.03,206.97,623.09,1,-1,-1,-1
109,17,1550.01,193.42,242.48,729.54,1,-1,-1,-1
109,24,1427.47,98.70,296.97,893.08,1,-1,-1,-1
109,25,479.33,423.62,90.97,274.89,1,-1,-1,-1
109,33,350.22,442.01,90.32,273.07,1,-1,-1,-1
109,37,905.00,513.00,39.00,119.00,1,-1,-1,-1
110,1,1330.62,310.14,200.43,603.37,1,-1,-1,-1
110,17,1550.22,193.94,242.21,728.73,1,-1,-1,-1
110,24,1433.76,74.72,298.17,896.67,1,-1,-1,-1
110,25,479.33,423.74,90.89,274.64,1,-1,-1,-1
110,33,350.73,441.63,90.89,274.76,1,-1,-1,-1
110,37,905.00,513.00,39.00,119.00,1,-1,-1,-1
111,1,1315.40,300.83,207.11,623.46,1,-1,-1,-1
111,17,1550.51,194.20,242.07,728.30,1,-1,-1,-1
111,24,1440.83,71.28,327.53,984.90,1,-1,-1,-1
111,25,479.29,423.77,90.86,274.56,1,-1,-1,-1
111,33,354.40,436.46,95.37,288.29,1,-1,-1,-1
111,40,468.86,390.88,128.96,388.88,1,-1,-1,-1
112,1,1304.08,284.55,200.38,603.20,1,-1,-1,-1
112,17,1541.94,215.63,231.29,695.88,1,-1,-1,-1
112,24,1463.32,67.10,323.95,974.11,1,-1,-1,-1
112,25,475.88,417.78,95.20,287.66,1,-1,-1,-1
112,33,355.75,434.54,97.05,293.34,1,-1,-1,-1
112,40,468.86,390.88,128.96,388.88,1,-1,-1,-1
112,41,1189.69,309.96,133.29,401.66,1,-1,-1,-1
113,1,1299.98,304.45,197.66,595.02,1,-1,-1,-1
113,17,1538.89,223.89,227.12,683.33,1,-1,-1,-1
113,24,1472.21,65.42,322.17,968.75,1,-1,-1,-1
113,25,474.60,415.55,96.81,292.51,1,-1,-1,-1
113,33,356.21,433.85,97.67,295.21,1,-1,-1,-1
113,41,1197.18,313.16,128.66,387.73,1,-1,-1,-1
114,1,1276.51,298.95,205.99,620.07,1,-1,-1,-1
114,17,1537.94,226.86,225.61,678.80,1,-1,-1,-1
114,24,1449.94,101.00,307.37,924.24,1,-1,-1,-1
114,25,474.10,414.71,97.42,294.35,1,-1,-1,-1
114,33,356.33,433.65,97.88,295.81,1,-1,-1,-1
114,41,1206.27,317.06,123.04,370.80,1,-1,-1,-1
115,1,1268.26,281.29,218.88,658.86,1,-1,-1,-1
115,17,1514.34,206.34,235.90,709.74,1,-1,-1,-1
115,24,1445.90,80.95,330.96,995.14,1,-1,-1,-1
115,25,473.89,414.42,97.64,294.99,1,-1,-1,-1
115,33,356.32,433.63,97.92,295.92,1,-1,-1,-1
116,1,1265.02,289.99,214.10,644.47,1,-1,-1,-1
116,17,1505.76,198.77,239.69,721.14,1,-1,-1,-1
116,24,1444.45,73.75,339.44,1020.61,1,-1,-1,-1
116,25,468.39,406.11,102.31,309.09,1,-1,-1,-1
116,33,356.26,433.67,97.91,295.86,1,-1,-1,-1
117,1,1264.20,293.66,212.04,638.25,1,-1,-1,-1
117,17,1502.72,195.87,241.14,725.50,1,-1,-1,-1
117,24,1443.71,70.88,342.64,1030.20,1,-1,-1,-1
117,25,466.32,403.01,104.06,314.35,1,-1,-1,-1
117,33,356.20,433.73,97.87,295.74,1,-1,-1,-1
118,1,1236.37,295.12,211.20,635.72,1,-1,-1,-1
118,17,1501.81,194.81,241.67,727.07,1,-1,-1,-1
118,24,1443.29,69.78,343.72,1033.40,1,-1,-1,-1
118,25,465.54,401.86,104.71,316.30,1,-1,-1,-1
118,33,356.13,433.80,97.83,295.62,1,-1,-1,-1
118,44,1276.42,101.03,282.02,847.95,1,-1,-1,-1
119,1,1226.12,295.72,210.84,634.62,1,-1,-1,-1
119,17,1501.71,194.46,241.83,727.57,1,-1,-1,-1
119,24,1443.02,69.38,343.97,1034.14,1,-1,-1,-1
119,25,465.26,401.48,104.92,316.93,1,-1,-1,-1
119,33,356.07,433.86,97.79,295.49,1,-1,-1,-1
119,44,1261.53,72.99,292.83,880.47,1,-1,-1,-1
120,1,1222.58,295.98,210.67,634.09,1,-1,-1,-1
120,17,1501.88,194.38,241.87,727.67,1,-1,-1,-1
120,24,1442.82,69.26,343.92,1033.96,1,-1,-1,-1
120,25,465.18,401.39,104.97,317.06,1,-1,-1,-1
120,33,359.64,453.42,89.42,270.22,1,-1,-1,-1
120,44,1256.84,64.18,296.23,890.69,1,-1,-1,-1
121,1,1219.89,280.27,220.53,663.75,1,-1,-1,-1
121,17,1497.35,193.21,242.55,729.71,1,-1,-1,-1
121,24,1447.92,97.28,301.69,907.03,1,-1,-1,-1
121,25,465.17,401.41,104.96,317.01,1,-1,-1,-1
121,33,357.21,440.85,94.78,286.37,1,-1,-1,-1
121,44,1255.75,62.13,297.02,893.07,1,-1,-1,-1
122,1,1219.05,274.42,224.20,674.76,1,-1,-1,-1
122,24,1454.60,139.21,271.79,817.18,1,-1,-1,-1
122,25,465.19,401.47,104.93,316.90,1,-1,-1,-1
122,33,352.86,453.57,92.34,279.03,1,-1,-1,-1
122,44,1170.14,10.95,315.39,948.30,1,-1,-1,-1
123,1,1189.58,272.23,225.56,678.84,1,-1,-1,-1
123,24,1451.93,122.56,274.47,825.23,1,-1,-1,-1
123,25,465.21,401.53,104.89,316.78,1,-1,-1,-1
123,33,351.11,446.33,91.37,276.09,1,-1,-1,-1
123,44,1153.07,-0.39,319.51,960.67,1,-1,-1,-1
124,1,1178.49,271.50,226.01,680.18,1,-1,-1,-1
124,24,1455.73,147.01,262.82,790.23,1,-1,-1,-1
124,25,457.42,405.65,109.81,331.60,1,-1,-1,-1
124,33,340.93,438.44,95.38,288.18,1,-1,-1,-1
125,1,1174.59,271.32,226.11,680.48,1,-1,-1,-1
125,24,1457.03,155.89,258.70,777.86,1,-1,-1,-1
125,25,454.51,407.21,111.64,337.12,1,-1,-1,-1
125,33,337.19,435.54,96.85,292.63,1,-1,-1,-1
126,1,1165.28,252.31,236.71,712.35,1,-1,-1,-1
126,24,1457.41,158.81,257.40,773.99,1,-1,-1,-1
126,25,453.42,407.84,112.32,339.14,1,-1,-1,-1
126,33,335.80,434.44,97.41,294.31,1,-1,-1,-1
126,37,905.00,513.00,39.00,119.00,1,-1,-1,-1
127,1,1161.97,245.22,240.66,724.21,1,-1,-1,-1
127,24,1457.46,159.60,257.11,773.12,1,-1,-1,-1
127,25,453.05,408.09,112.54,339.80,1,-1,-1,-1
127,33,337.25,426.76,102.22,308.82,1,-1,-1,-1
127,37,905.00,513.00,39.00,119.00,1,-1,-1,-1
128,1,1169.13,261.42,231.60,696.95,1,-1,-1,-1
128,24,1457.41,159.65,257.16,773.29,1,-1,-1,-1
128,25,442.49,395.58,117.87,355.86,1,-1,-1,-1
128,33,335.93,431.07,99.48,300.55,1,-1,-1,-1
128,37,905.00,513.00,39.00,119.00,1,-1,-1,-1
128,44,1147.72,57.41,320.27,962.95,1,-1,-1,-1
129,1,1164.13,248.78,238.64,718.11,1,-1,-1,-1
129,24,1452.65,129.59,269.80,811.33,1,-1,-1,-1
129,25,448.84,388.72,114.66,346.17,1,-1,-1,-1
129,33,335.48,432.88,98.35,297.11,1,-1,-1,-1
129,37,905.00,513.00,39.00,119.00,1,-1,-1,-1
129,44,1138.35,57.09,322.48,969.59,1,-1,-1,-1
130,1,1149.17,255.51,252.49,759.76,1,-1,-1,-1
130,24,1450.88,118.52,274.49,825.40,1,-1,-1,-1
130,25,451.49,400.97,113.31,342.06,1,-1,-1,-1
130,33,337.29,426.25,102.54,309.77,1,-1,-1,-1
130,37,905.00,513.00,39.00,119.00,1,-1,-1,-1
131,1,1135.70,265.58,236.23,710.82,1,-1,-1,-1
131,24,1413.55,150.86,276.34,830.98,1,-1,-1,-1
131,25,452.53,390.72,112.77,340.41,1,-1,-1,-1
131,33,336.08,431.02,99.54,300.69,1,-1,-1,-1
131,37,905.00,513.00,39.00,119.00,1,-1,-1,-1
132,1,1130.79,269.86,229.36,690.16,1,-1,-1,-1
132,24,1399.32,163.22,277.07,833.17,1,-1,-1,-1
132,25,446.88,397.74,107.57,324.73,1,-1,-1,-1
132,33,335.65,432.98,98.31,296.97,1,-1,-1,-1
132,37,905.00,513.00,39.00,119.00,1,-1,-1,-1
133,1,1129.26,271.46,226.80,682.45,1,-1,-1,-1
133,24,1394.07,167.79,277.35,834.02,1,-1,-1,-1
133,25,444.76,400.50,105.55,318.63,1,-1,-1,-1
133,33,335.52,433.74,97.84,295.54,1,-1,-1,-1
133,37,905.00,513.00,39.00,119.00,1,-1,-1,-1
134,1,1102.59,264.35,248.16,746.69,1,-1,-1,-1
134,24,1379.43,137.89,290.62,873.93,1,-1,-1,-1
134,25,444.03,401.53,104.81,316.41,1,-1,-1,-1
134,33,335.50,434.04,97.65,294.98,1,-1,-1,-1
134,37,905.00,513.00,39.00,119.00,1,-1,-1,-1
135,1,1092.92,261.77,255.92,770.02,1,-1,-1,-1
135,24,1374.07,126.69,295.57,888.79,1,-1,-1,-1
135,25,443.81,401.91,104.55,315.62,1,-1,-1,-1
135,33,335.52,434.16,97.58,294.75,1,-1,-1,-1
135,37,905.00,513.00,39.00,119.00,1,-1,-1,-1
136,1,1089.47,260.78,258.92,779.01,1,-1,-1,-1
136,24,1353.10,86.23,311.37,936.27,1,-1,-1,-1
136,25,443.78,402.06,104.46,315.36,1,-1,-1,-1
136,33,335.55,434.22,97.55,294.66,1,-1,-1,-1
136,37,905.00,513.00,39.00,119.00,1,-1,-1,-1
137,1,1104.00,249.14,248.70,748.25,1,-1,-1,-1
137,24,1364.12,106.44,303.61,912.94,1,-1,-1,-1
137,25,443.81,402.11,104.44,315.29,1,-1,-1,-1
137,33,337.53,426.90,102.18,308.63,1,-1,-1,-1
137,37,905.00,513.00,39.00,119.00,1,-1,-1,-1
138,1,1090.59,263.90,233.79,703.39,1,-1,-1,-1
138,24,1345.13,109.54,287.21,863.64,1,-1,-1,-1
138,25,443.86,402.13,104.44,315.30,1,-1,-1,-1
138,33,338.28,424.18,103.90,313.82,1,-1,-1,-1
138,37,905.00,513.00,39.00,119.00,1,-1,-1,-1
138,44,1331.35,2.71,391.17,1176.02,1,-1,-1,-1
139,1,1085.88,269.57,228.08,686.23,1,-1,-1,-1
139,17,1029.11,66.10,318.16,957.02,1,-1,-1,-1
139,24,1322.44,116.21,294.22,884.71,1,-1,-1,-1
139,25,443.91,402.14,104.45,315.33,1,-1,-1,-1
139,33,339.65,413.42,109.46,330.59,1,-1,-1,-1
139,37,905.00,513.00,39.00,119.00,1,-1,-1,-1
139,44,1341.64,-1.26,396.84,1193.05,1,-1,-1,-1
140,1,1071.67,252.15,236.89,712.73,1,-1,-1,-1
140,17,1004.86,59.52,322.07,968.78,1,-1,-1,-1
140,24,1314.39,118.64,296.74,892.27,1,-1,-1,-1
140,25,443.96,402.14,104.46,315.37,1,-1,-1,-1
140,33,340.17,409.35,111.56,336.91,1,-1,-1,-1
140,37,905.00,513.00,39.00,119.00,1,-1,-1,-1
141,1,1066.65,245.84,240.09,722.35,1,-1,-1,-1
141,17,1017.82,13.80,337.89,1016.23,1,-1,-1,-1
141,24,1311.64,119.60,297.66,895.05,1,-1,-1,-1
141,25,439.52,393.46,114.81,346.59,1,-1,-1,-1
141,33,337.41,424.70,102.93,310.84,1,-1,-1,-1
141,37,905.00,513.00,39.00,119.00,1,-1,-1,-1
142,1,1047.05,254.93,252.71,760.30,1,-1,-1,-1
142,17,996.47,4.17,342.72,1030.77,1,-1,-1,-1
142,24,1288.78,83.54,312.04,938.25,1,-1,-1,-1
142,25,437.90,390.28,118.61,358.02,1,-1,-1,-1
142,33,324.16,413.45,109.19,329.72,1,-1,-1,-1
142,37,905.00,513.00,39.00,119.00,1,-1,-1,-1
143,1,1039.84,224.82,257.45,774.53,1,-1,-1,-1
143,24,1280.39,70.05,317.40,954.36,1,-1,-1,-1
143,25,437.29,389.05,120.09,362.47,1,-1,-1,-1
143,33,319.42,419.15,106.53,321.68,1,-1,-1,-1
143,37,905.00,513.00,39.00,119.00,1,-1,-1,-1
144,1,1013.48,222.75,271.32,816.21,1,-1,-1,-1
144,24,1277.49,64.94,319.40,960.35,1,-1,-1,-1
144,25,437.09,388.61,120.62,364.06,1,-1,-1,-1
144,33,317.63,421.51,105.42,318.32,1,-1,-1,-1
144,37,905.00,513.00,39.00,119.00,1,-1,-1,-1
145,1,1003.62,222.05,276.56,831.95,1,-1,-1,-1
145,24,1276.74,63.17,320.06,962.33,1,-1,-1,-1
145,25,437.05,388.49,120.78,364.53,1,-1,-1,-1
145,33,317.03,422.44,104.98,316.99,1,-1,-1,-1
145,37,905.00,513.00,39.00,119.00,1,-1,-1,-1
146,1,1000.14,221.94,278.49,837.74,1,-1,-1,-1
146,24,1276.78,62.69,320.22,962.78,1,-1,-1,-1
146,25,437.07,388.48,120.80,364.57,1,-1,-1,-1
146,33,316.87,422.81,104.80,316.45,1,-1,-1,-1
146,37,905.00,513.00,39.00,119.00,1,-1,-1,-1
147,1,999.18,222.03,279.11,839.56,1,-1,-1,-1
147,24,1277.09,62.68,320.19,962.68,1,-1,-1,-1
147,25,437.11,388.51,120.77,364.46,1,-1,-1,-1
147,33,316.87,422.97,104.72,316.21,1,-1,-1,-1
147,37,905.00,513.00,39.00,119.00,1,-1,-1,-1
147,51,44.62,291.27,213.49,642.38,1,-1,-1,-1
148,1,962.87,222.19,279.22,839.87,1,-1,-1,-1
148,24,1260.39,99.23,306.05,920.18,1,-1,-1,-1
148,25,437.15,388.56,120.73,364.31,1,-1,-1,-1
148,33,316.93,423.04,104.68,316.09,1,-1,-1,-1
148,37,905.00,513.00,39.00,119.00,1,-1,-1,-1
148,51,47.47,278.24,221.68,667.03,1,-1,-1,-1
149,1,949.27,222.36,279.14,839.62,1,-1,-1,-1
149,24,1254.31,113.50,300.50,903.50,1,-1,-1,-1
149,25,437.20,388.61,120.68,364.15,1,-1,-1,-1
149,33,317.01,423.08,104.66,316.02,1,-1,-1,-1
149,37,905.00,513.00,39.00,119.00,1,-1,-1,-1
149,51,72.59,277.25,202.91,610.57,1,-1,-1,-1
150,1,944.49,222.52,279.01,839.20,1,-1,-1,-1
150,24,1252.33,118.73,298.45,897.34,1,-1,-1,-1
150,25,437.23,388.65,120.63,363.99,1,-1,-1,-1
150,33,317.17,413.23,109.62,330.99,1,-1,-1,-1
150,37,905.00,513.00,39.00,119.00,1,-1,-1,-1
150,51,85.01,260.11,206.96,622.75,1,-1,-1,-1
151,1,943.10,222.67,278.86,838.75,1,-1,-1,-1
151,24,1251.86,120.60,297.71,895.10,1,-1,-1,-1
151,25,440.79,372.82,126.28,381.03,1,-1,-1,-1
151,33,317.24,409.57,111.47,336.54,1,-1,-1,-1
151,37,905.00,513.00,39.00,119.00,1,-1,-1,-1
151,51,112.50,270.63,198.35,596.85,1,-1,-1,-1
152,1,909.22,194.10,291.82,877.68,1,-1,-1,-1
152,24,1226.70,84.39,311.66,937.03,1,-1,-1,-1
152,25,449.01,380.35,117.57,354.74,1,-1,-1,-1
152,33,317.31,408.19,112.16,338.62,1,-1,-1,-1
152,51,149.50,274.65,195.49,588.25,1,-1,-1,-1
153,1,896.72,183.43,296.64,892.15,1,-1,-1,-1
153,24,1217.53,70.97,316.82,952.55,1,-1,-1,-1
153,25,457.87,385.79,119.42,360.31,1,-1,-1,-1
153,33,317.37,407.73,112.40,339.33,1,-1,-1,-1
153,51,198.93,260.43,204.51,615.41,1,-1,-1,-1
154,1,892.33,179.44,298.40,897.42,1,-1,-1,-1
154,24,1214.31,65.85,318.78,958.43,1,-1,-1,-1
154,25,455.59,385.55,114.75,346.24,1,-1,-1,-1
154,33,316.70,406.30,113.15,341.59,1,-1,-1,-1
154,51,206.20,297.09,198.24,596.57,1,-1,-1,-1
155,1,888.32,206.59,285.95,859.97,1,-1,-1,-1
155,24,1213.41,64.03,319.47,960.50,1,-1,-1,-1
155,25,460.16,387.73,118.36,357.13,1,-1,-1,-1
155,51,234.36,284.24,195.97,589.74,1,-1,-1,-1
156,1,890.25,188.35,294.20,884.78,1,-1,-1,-1
156,24,1180.60,66.49,334.73,1006.35,1,-1,-1,-1
156,25,461.79,388.52,119.67,361.07,1,-1,-1,-1
156,51,243.65,279.50,195.24,587.57,1,-1,-1,-1
157,1,888.34,210.22,284.18,854.64,1,-1,-1,-1
157,17,786.68,75.16,393.20,1182.33,1,-1,-1,-1
157,24,1168.44,67.48,340.42,1023.43,1,-1,-1,-1
157,25,462.34,388.84,120.17,362.56,1,-1,-1,-1
157,51,246.16,277.73,195.07,587.06,1,-1,-1,-1
158,1,851.25,189.88,293.42,882.39,1,-1,-1,-1
158,17,771.41,77.39,396.82,1193.21,1,-1,-1,-1
158,24,1154.91,65.00,327.65,985.03,1,-1,-1,-1
158,25,462.49,388.96,120.34,363.08,1,-1,-1,-1
158,44,1093.61,-89.33,452.08,1358.88,1,-1,-1,-1
158,51,272.74,277.08,195.09,587.12,1,-1,-1,-1
159,1,837.84,182.45,296.78,892.48,1,-1,-1,-1
159,24,1159.54,67.22,337.67,1015.16,1,-1,-1,-1
159,25,462.49,389.00,120.40,363.23,1,-1,-1,-1
159,44,1081.95,-93.92,455.15,1368.10,1,-1,-1,-1
159,51,281.85,276.83,195.16,587.37,1,-1,-1,-1
160,1,830.53,188.12,311.99,938.20,1,-1,-1,-1
160,24,1161.40,68.07,341.32,1026.11,1,-1,-1,-1
160,25,462.44,389.02,120.40,363.25,1,-1,-1,-1
160,51,297.70,261.78,204.67,615.96,1,-1,-1,-1
161,1,830.41,210.22,291.08,875.31,1,-1,-1,-1
161,24,1162.47,68.48,342.63,1030.04,1,-1,-1,-1
161,25,478.37,389.02,120.40,363.23,1,-1,-1,-1
161,51,315.94,270.90,198.97,598.85,1,-1,-1,-1
162,1,831.23,219.34,282.37,849.12,1,-1,-1,-1
